1.194000000000000000e+03
1.121000000000000000e+03
1.049000000000000000e+03
4.410000000000000000e+02
2.810000000000000000e+02
2.490000000000000000e+02
8.100000000000000000e+01
1.010000000000000000e+02
8.900000000000000000e+01
2.200000000000000000e+01
