1.164197467072512154e+03
1.087924015511552170e+03
1.014236104681471943e+03
5.588397158400000286e-01
2.191823299358720192e+02
1.868630707998719629e+02
1.026440294400000064e-01
3.302339731251199595e+01
2.138846402355200027e+01
3.178718459999999579e-01
